id,Symbol,date,Open,High,Low,Close,Volume,MovingAverage,Name,TimeFrame
,AAPL,04/02/2019 16:30,167.36,171.06,167.07,170.54,27446,158.016,2019_11_11-AppleEarnings-Q12019-JAN,4h
,AAPL,04/02/2019 20:30,170.56,171.35,170.42,170.85,8618,158.6945,2019_11_11-AppleEarnings-Q12019-JAN,4h
,AAPL,05/02/2019 16:30,172.15,174.77,172.05,172.93,30213,159.4105,2019_11_11-AppleEarnings-Q12019-JAN,4h
,AAPL,05/02/2019 20:30,172.94,174.17,172.9,173.75,11988,160.3575,2019_11_11-AppleEarnings-Q12019-JAN,4h
,AAPL,06/02/2019 16:30,174.61,175.26,172.55,173.86,30761,161.3835,2019_11_11-AppleEarnings-Q12019-JAN,4h
,AAPL,06/02/2019 20:30,173.86,174.16,173.38,173.95,9904,162.45,2019_11_11-AppleEarnings-Q12019-JAN,4h
,AAPL,07/02/2019 16:30,171.84,173.62,170.03,170.62,40278,163.465,2019_11_11-AppleEarnings-Q12019-JAN,4h
,AAPL,07/02/2019 20:30,170.63,171.07,170.17,170.69,14269,164.397,2019_11_11-AppleEarnings-Q12019-JAN,4h
,AAPL,08/02/2019 16:30,168.66,170.06,168.12,169.61,32151,165.316,2019_11_11-AppleEarnings-Q12019-JAN,4h
,AAPL,08/02/2019 20:30,169.61,170.35,169.44,170.05,11046,165.9545,2019_11_11-AppleEarnings-Q12019-JAN,4h
,AAPL,11/02/2019 16:30,170.6,170.79,169.07,169.57,23461,166.5875,2019_11_11-AppleEarnings-Q12019-JAN,4h
,AAPL,11/02/2019 20:30,169.58,169.79,168.95,169.21,8841,167.3025,2019_11_11-AppleEarnings-Q12019-JAN,4h
,AAPL,12/02/2019 16:30,169.7,170.64,169.4,169.98,14600,167.964,2019_11_11-AppleEarnings-Q12019-JAN,4h
,AAPL,12/02/2019 20:30,169.99,170.69,169.94,170.42,5621,168.6725,2019_11_11-AppleEarnings-Q12019-JAN,4h
,AAPL,13/02/2019 16:30,171.23,172.16,170.11,170.52,19010,169.476,2019_11_11-AppleEarnings-Q12019-JAN,4h
,AAPL,13/02/2019 20:30,170.53,170.86,169.61,169.69,5893,169.87,2019_11_11-AppleEarnings-Q12019-JAN,4h
,AAPL,14/02/2019 16:30,169.49,170.96,169.08,170.73,26633,170.104,2019_11_11-AppleEarnings-Q12019-JAN,4h
,AAPL,14/02/2019 20:30,170.74,170.87,170.11,170.47,9323,170.3015,2019_11_11-AppleEarnings-Q12019-JAN,4h
,AAPL,15/02/2019 16:30,170.95,171.36,169.45,169.67,22618,170.5055,2019_11_11-AppleEarnings-Q12019-JAN,4h
,AAPL,15/02/2019 20:30,169.68,170.19,169.57,170.02,7283,170.6685,2019_11_11-AppleEarnings-Q12019-JAN,4h
,AAPL,19/02/2019 16:30,170.03,170.69,169.21,170.13,15424,170.8565,2019_11_11-AppleEarnings-Q12019-JAN,4h
,AAPL,19/02/2019 20:30,170.12,171.14,170.1,170.6,5907,170.836,2019_11_11-AppleEarnings-Q12019-JAN,4h
