0,1,2
2,GBPUSD,"[[476.35, 110.0], [349.36, 85.0], [147.85, 210.0], [123.98, 60.0], [79.71, 10.0], [-214.8, 35.0], [-494.09, 135.0], [-494.39, 185.0], [-495.0, 160.0]]"
2,GBPUSD,"[[73.87, 60.0], [2.0, 35.0], [-0.5, 85.0], [-36.2, 10.0], [-481.11, 160.0], [-485.57, 110.0], [-493.57, 135.0], [-494.17, 210.0], [-494.2, 185.0]]"
2,GBPUSD,"[[100.24, 110.0], [27.14, 85.0], [-40.0, 10.0], [-165.44, 35.0], [-205.23, 60.0], [-475.33, 185.0], [-493.67, 210.0], [-494.11, 135.0], [-494.28, 160.0]]"
2,GBPUSD,"[[1317.24, 160.0], [552.7, 185.0], [435.89, 210.0], [269.71, 135.0], [138.54, 110.0], [74.27, 10.0], [16.13, 85.0], [-33.21, 35.0], [-106.65, 60.0]]"
2,GBPUSD,"[[698.24, 85.0], [404.83, 110.0], [404.3, 60.0], [205.08, 35.0], [152.26, 135.0], [25.9, 10.0], [-493.61, 160.0], [-493.71, 185.0], [-493.81, 210.0]]"
2,GBPUSD,"[[1080.7, 135.0], [711.52, 110.0], [505.04, 85.0], [359.48, 60.0], [92.2, 35.0], [-68.6, 10.0], [-173.42, 160.0], [-493.98, 210.0], [-494.16, 185.0]]"
2,GBPUSD,"[[100.93, 160.0], [72.56, 135.0], [58.88, 60.0], [-86.2, 10.0], [-140.5, 35.0], [-243.3, 185.0], [-493.96, 210.0], [-493.96, 85.0], [-494.35, 110.0]]"
2,GBPUSD,"[[2194.42, 210.0], [2094.7, 185.0], [1530.96, 160.0], [689.25, 135.0], [659.6, 60.0], [560.67, 85.0], [316.57, 35.0], [73.8, 110.0], [58.9, 10.0]]"
2,GBPUSD,"[[22.48, 10.0], [-317.34, 35.0], [-479.71, 60.0], [-493.53, 185.0], [-493.96, 85.0], [-494.1, 110.0], [-494.11, 135.0], [-495.05, 160.0], [-495.21, 210.0]]"
2,GBPUSD,"[[171.22, 160.0], [112.95, 85.0], [30.26, 35.0], [-16.02, 10.0], [-73.21, 185.0], [-82.59, 60.0], [-161.25, 210.0], [-493.73, 135.0], [-493.94, 110.0]]"
2,GBPUSD,"[[21.8, 10.0], [1.64, 35.0], [-82.54, 60.0], [-493.59, 135.0], [-493.72, 160.0], [-493.75, 110.0], [-493.91, 185.0], [-493.94, 210.0], [-494.02, 85.0]]"
2,GBPUSD,"[[314.32, 210.0], [5.67, 35.0], [-69.04, 10.0], [-71.7, 110.0], [-95.05, 160.0], [-95.6, 185.0], [-139.8, 135.0], [-152.24, 85.0], [-259.55, 60.0]]"
2,GBPUSD,"[[14.27, 110.0], [-17.66, 60.0], [-121.44, 10.0], [-136.23, 35.0], [-469.48, 135.0], [-493.66, 160.0], [-493.67, 185.0], [-493.86, 210.0], [-494.19, 85.0]]"
2,GBPUSD,"[[9.72, 160.0], [-38.04, 10.0], [-52.57, 185.0], [-66.92, 60.0], [-73.15, 210.0], [-350.5, 35.0], [-467.82, 110.0], [-467.99, 85.0], [-494.0, 135.0]]"
2,GBPUSD,"[[115.18, 135.0], [63.18, 160.0], [23.81, 35.0], [1.84, 60.0], [-17.6, 10.0], [-51.79, 85.0], [-131.13, 110.0], [-468.24, 210.0], [-493.95, 185.0]]"
2,GBPUSD,"[[-108.67, 135.0], [-175.41, 60.0], [-183.4, 10.0], [-357.77, 35.0], [-487.11, 185.0], [-493.57, 210.0], [-493.77, 110.0], [-493.8, 85.0], [-493.94, 160.0]]"
2,GBPUSD,"[[14.13, 35.0], [-66.26, 160.0], [-69.2, 110.0], [-92.26, 210.0], [-152.71, 60.0], [-172.7, 10.0], [-493.74, 135.0], [-493.94, 85.0], [-494.04, 185.0]]"
2,GBPUSD,"[[495.46, 110.0], [273.53, 60.0], [176.51, 35.0], [135.23, 160.0], [109.97, 135.0], [81.9, 85.0], [-92.6, 10.0], [-493.87, 185.0], [-494.05, 210.0]]"
2,GBPUSD,"[[1405.33, 210.0], [1246.11, 185.0], [800.61, 110.0], [643.31, 135.0], [569.06, 85.0], [400.31, 160.0], [103.77, 60.0], [70.78, 35.0], [-220.8, 10.0]]"
2,GBPUSD,"[[1003.54, 60.0], [714.26, 210.0], [711.39, 185.0], [440.09, 110.0], [243.1, 135.0], [239.42, 160.0], [212.52, 85.0], [72.89, 35.0], [-122.1, 10.0]]"
2,GBPUSD,"[[80.34, 60.0], [70.24, 85.0], [55.19, 135.0], [4.59, 110.0], [-83.03, 10.0], [-121.37, 35.0], [-493.85, 185.0], [-493.88, 160.0], [-494.49, 210.0]]"
2,GBPUSD,"[[1113.34, 210.0], [920.69, 110.0], [315.67, 60.0], [262.57, 85.0], [169.46, 185.0], [67.68, 35.0], [24.27, 135.0], [-45.2, 10.0], [-123.25, 160.0]]"
2,GBPUSD,"[[126.51, 35.0], [60.78, 85.0], [33.69, 210.0], [18.41, 10.0], [14.29, 185.0], [-5.86, 60.0], [-8.94, 160.0], [-21.17, 110.0], [-244.73, 135.0]]"
2,GBPUSD,"[[180.89, 135.0], [149.39, 85.0], [93.68, 110.0], [60.03, 10.0], [31.27, 210.0], [31.27, 185.0], [31.27, 160.0], [-150.63, 35.0], [-223.09, 60.0]]"
2,GBPUSD,"[[195.58, 110.0], [189.46, 85.0], [129.64, 160.0], [116.62, 185.0], [39.56, 135.0], [37.19, 210.0], [-7.35, 60.0], [-41.1, 10.0], [-247.98, 35.0]]"
2,GBPUSD,"[[1142.61, 135.0], [1107.44, 85.0], [677.19, 110.0], [434.23, 210.0], [433.69, 185.0], [416.64, 160.0], [297.11, 60.0], [219.45, 35.0], [31.8, 10.0]]"
2,GBPUSD,"[[-0.51, 35.0], [-45.8, 10.0], [-291.04, 160.0], [-473.38, 185.0], [-493.8, 85.0], [-494.0, 210.0], [-494.16, 135.0], [-494.29, 110.0], [-494.3, 60.0]]"
2,GBPUSD,"[[-21.59, 85.0], [-61.1, 10.0], [-92.66, 110.0], [-109.48, 135.0], [-164.5, 160.0], [-175.24, 35.0], [-301.16, 60.0], [-343.95, 185.0], [-494.17, 210.0]]"
2,GBPUSD,"[[468.55, 210.0], [172.62, 60.0], [92.14, 85.0], [71.63, 10.0], [55.41, 35.0], [-57.21, 135.0], [-75.19, 185.0], [-78.92, 160.0], [-101.22, 110.0]]"
2,GBPUSD,"[[291.93, 160.0], [179.74, 35.0], [170.65, 85.0], [127.4, 185.0], [75.46, 60.0], [59.94, 210.0], [-43.5, 10.0], [-52.79, 135.0], [-114.82, 110.0]]"
2,GBPUSD,"[[957.52, 85.0], [262.66, 210.0], [217.42, 110.0], [209.21, 185.0], [128.57, 60.0], [117.54, 35.0], [46.19, 10.0], [-75.01, 160.0], [-78.99, 135.0]]"
2,GBPUSD,"[[1213.01, 210.0], [1077.12, 185.0], [465.84, 60.0], [363.67, 85.0], [325.36, 160.0], [138.66, 35.0], [49.76, 10.0], [-26.46, 110.0], [-42.72, 135.0]]"
2,GBPUSD,"[[224.88, 210.0], [185.02, 185.0], [167.1, 160.0], [149.62, 85.0], [59.8, 10.0], [23.42, 110.0], [16.76, 60.0], [-28.61, 135.0], [-44.58, 35.0]]"
2,GBPUSD,"[[99.45, 10.0], [83.35, 210.0], [83.35, 185.0], [78.96, 160.0], [41.98, 110.0], [5.65, 60.0], [-0.13, 35.0], [-0.58, 85.0], [-53.74, 135.0]]"
2,GBPUSD,"[[59.57, 10.0], [-118.95, 60.0], [-425.73, 210.0], [-425.73, 185.0], [-468.77, 160.0], [-479.26, 35.0], [-493.33, 85.0], [-493.35, 135.0], [-493.41, 110.0]]"
2,GBPUSD,"[[107.94, 60.0], [-3.1, 10.0], [-8.47, 35.0], [-226.68, 85.0], [-319.66, 160.0], [-388.58, 185.0], [-493.59, 135.0], [-493.61, 210.0], [-493.74, 110.0]]"
2,GBPUSD,"[[-5.78, 35.0], [-14.0, 10.0], [-35.69, 160.0], [-169.67, 135.0], [-245.19, 60.0], [-294.82, 85.0], [-355.68, 185.0], [-358.65, 110.0], [-493.84, 210.0]]"
2,GBPUSD,"[[532.43, 85.0], [331.12, 110.0], [155.46, 135.0], [155.0, 160.0], [143.59, 185.0], [21.9, 10.0], [-327.13, 60.0], [-481.84, 35.0], [-493.97, 210.0]]"
2,GBPUSD,"[[51.4, 35.0], [18.6, 10.0], [-0.94, 135.0], [-14.32, 160.0], [-69.62, 185.0], [-179.78, 210.0], [-216.45, 110.0], [-282.07, 60.0], [-391.03, 85.0]]"
2,GBPUSD,"[[391.35, 135.0], [172.97, 60.0], [-39.64, 85.0], [-114.6, 10.0], [-175.49, 160.0], [-252.1, 35.0], [-345.66, 185.0], [-469.94, 210.0], [-494.06, 110.0]]"
2,GBPUSD,"[[465.89, 60.0], [115.43, 85.0], [61.71, 10.0], [-48.56, 210.0], [-102.86, 35.0], [-185.97, 110.0], [-218.84, 160.0], [-493.98, 185.0], [-494.02, 135.0]]"
2,GBPUSD,"[[603.74, 135.0], [455.93, 110.0], [210.78, 160.0], [109.27, 185.0], [75.05, 10.0], [0.78, 85.0], [0.11, 35.0], [-183.15, 60.0], [-192.39, 210.0]]"
2,GBPUSD,"[[64.16, 160.0], [47.57, 10.0], [43.14, 35.0], [20.76, 60.0], [19.16, 135.0], [1.58, 185.0], [-43.87, 110.0], [-53.87, 210.0], [-69.71, 85.0]]"
2,GBPUSD,"[[-49.49, 35.0], [-111.8, 10.0], [-201.66, 60.0], [-494.12, 185.0], [-494.19, 85.0], [-494.27, 210.0], [-494.35, 160.0], [-494.54, 110.0], [-494.58, 135.0]]"
2,GBPUSD,"[[-40.1, 160.0], [-50.9, 10.0], [-56.59, 35.0], [-103.04, 185.0], [-194.97, 60.0], [-209.56, 210.0], [-480.02, 110.0], [-494.23, 85.0], [-494.35, 135.0]]"
2,GBPUSD,"[[-23.62, 85.0], [-60.14, 60.0], [-70.2, 10.0], [-140.4, 35.0], [-165.4, 110.0], [-400.1, 160.0], [-402.39, 135.0], [-494.32, 210.0], [-494.4, 185.0]]"
2,GBPUSD,"[[272.97, 85.0], [83.87, 35.0], [74.87, 210.0], [-3.15, 60.0], [-45.4, 10.0], [-482.41, 185.0], [-494.12, 110.0], [-494.65, 160.0], [-494.8, 135.0]]"
2,GBPUSD,"[[720.72, 210.0], [652.22, 185.0], [494.93, 160.0], [105.18, 135.0], [19.8, 60.0], [-110.6, 10.0], [-351.08, 35.0], [-494.77, 110.0], [-494.83, 85.0]]"
2,GBPUSD,"[[147.53, 60.0], [73.84, 35.0], [-2.2, 10.0], [-54.07, 110.0], [-74.57, 135.0], [-342.4, 85.0], [-494.74, 210.0], [-494.86, 160.0], [-494.9, 185.0]]"
2,GBPUSD,"[[-129.2, 10.0], [-133.74, 35.0], [-495.02, 210.0], [-495.04, 85.0], [-495.17, 160.0], [-495.18, 185.0], [-496.0, 135.0], [-496.75, 60.0], [-498.34, 110.0]]"
2,GBPUSD,"[[139.38, 35.0], [-96.7, 210.0], [-155.1, 10.0], [-181.54, 60.0], [-277.86, 110.0], [-375.05, 85.0], [-495.19, 185.0], [-533.67, 135.0], [-583.98, 160.0]]"
2,GBPUSD,"[[120.23, 35.0], [93.41, 60.0], [33.04, 210.0], [29.22, 135.0], [-81.2, 10.0], [-93.61, 160.0], [-118.31, 185.0], [-129.66, 85.0], [-495.1, 110.0]]"
3,GBPUSD,"[[972.06, 110.0], [627.66, 85.0], [237.97, 135.0], [98.66, 35.0], [77.46, 185.0], [76.75, 60.0], [-65.1, 10.0], [-462.01, 160.0], [-493.4, 210.0]]"
3,GBPUSD,"[[-85.6, 10.0], [-265.47, 35.0], [-474.72, 110.0], [-492.41, 60.0], [-492.47, 85.0], [-492.58, 185.0], [-493.01, 160.0], [-493.85, 135.0], [-494.65, 210.0]]"
3,GBPUSD,"[[190.04, 35.0], [111.37, 135.0], [27.11, 160.0], [-89.9, 10.0], [-138.68, 60.0], [-493.67, 210.0], [-493.82, 110.0], [-493.95, 185.0], [-497.76, 85.0]]"
3,GBPUSD,"[[315.53, 35.0], [178.17, 60.0], [115.8, 85.0], [-83.0, 10.0], [-114.12, 135.0], [-493.34, 185.0], [-494.1, 110.0], [-494.19, 160.0], [-520.12, 210.0]]"
3,GBPUSD,"[[1372.14, 135.0], [652.78, 210.0], [608.49, 185.0], [290.94, 35.0], [40.22, 110.0], [21.1, 60.0], [-112.23, 10.0], [-494.41, 160.0], [-494.5, 85.0]]"
3,GBPUSD,"[[587.67, 110.0], [419.43, 85.0], [242.32, 60.0], [157.05, 35.0], [146.65, 210.0], [-135.5, 10.0], [-494.14, 135.0], [-494.15, 160.0], [-494.85, 185.0]]"
3,GBPUSD,"[[-123.7, 60.0], [-137.78, 35.0], [-187.75, 85.0], [-189.1, 10.0], [-493.47, 135.0], [-493.5, 160.0], [-493.62, 210.0], [-493.76, 185.0], [-494.14, 110.0]]"
3,GBPUSD,"[[2074.42, 160.0], [515.69, 210.0], [355.24, 135.0], [322.52, 110.0], [-33.63, 35.0], [-72.8, 10.0], [-482.8, 60.0], [-494.54, 85.0], [-496.53, 185.0]]"
3,GBPUSD,"[[1249.61, 85.0], [874.73, 110.0], [482.55, 60.0], [289.87, 135.0], [131.43, 35.0], [-77.1, 10.0], [-493.61, 160.0], [-493.71, 185.0], [-494.21, 210.0]]"
3,GBPUSD,"[[382.93, 160.0], [274.8, 135.0], [218.99, 60.0], [-34.94, 35.0], [-124.7, 10.0], [-475.43, 110.0], [-494.09, 85.0], [-494.6, 185.0], [-494.67, 210.0]]"
3,GBPUSD,"[[1388.68, 160.0], [719.06, 185.0], [575.88, 210.0], [105.32, 10.0], [92.26, 60.0], [10.04, 135.0], [-124.03, 35.0], [-345.41, 85.0], [-494.57, 110.0]]"
3,GBPUSD,"[[48.27, 35.0], [-48.6, 10.0], [-75.18, 60.0], [-493.87, 135.0], [-493.89, 210.0], [-494.01, 110.0], [-494.12, 185.0], [-494.44, 85.0], [-494.52, 160.0]]"
3,GBPUSD,"[[-3.0, 10.0], [-9.32, 35.0], [-49.27, 60.0], [-493.64, 210.0], [-493.72, 160.0], [-493.75, 110.0], [-493.79, 135.0], [-493.82, 85.0], [-494.31, 185.0]]"
3,GBPUSD,"[[246.01, 110.0], [205.99, 85.0], [61.61, 135.0], [31.49, 160.0], [-28.01, 60.0], [-113.11, 35.0], [-137.34, 10.0], [-208.88, 210.0], [-383.54, 185.0]]"
3,GBPUSD,"[[-53.26, 160.0], [-108.54, 10.0], [-265.92, 185.0], [-318.1, 35.0], [-493.56, 60.0], [-493.59, 85.0], [-493.6, 135.0], [-493.62, 110.0], [-493.67, 210.0]]"
3,GBPUSD,"[[-92.1, 10.0], [-118.88, 160.0], [-225.98, 60.0], [-476.91, 85.0], [-492.0, 35.0], [-493.76, 135.0], [-493.84, 185.0], [-493.84, 110.0], [-494.03, 210.0]]"
3,GBPUSD,"[[97.56, 35.0], [-39.59, 110.0], [-169.86, 60.0], [-234.9, 10.0], [-373.08, 210.0], [-401.94, 160.0], [-493.74, 135.0], [-493.94, 85.0], [-494.04, 185.0]]"
3,GBPUSD,"[[1499.91, 210.0], [1318.66, 185.0], [647.83, 135.0], [463.54, 60.0], [423.8, 110.0], [422.53, 160.0], [320.61, 85.0], [-249.1, 10.0], [-258.94, 35.0]]"
3,GBPUSD,"[[925.5, 60.0], [78.05, 110.0], [29.47, 85.0], [-5.39, 185.0], [-36.03, 35.0], [-101.7, 135.0], [-152.5, 10.0], [-212.97, 210.0], [-222.97, 160.0]]"
3,GBPUSD,"[[987.84, 110.0], [827.18, 210.0], [386.15, 85.0], [343.0, 60.0], [111.16, 160.0], [98.06, 185.0], [57.56, 35.0], [-16.66, 135.0], [-59.53, 10.0]]"
3,GBPUSD,"[[35.4, 10.0], [-289.31, 60.0], [-290.74, 85.0], [-351.31, 210.0], [-370.84, 185.0], [-376.26, 35.0], [-394.21, 160.0], [-493.67, 110.0], [-494.77, 135.0]]"
3,GBPUSD,"[[339.92, 110.0], [212.97, 135.0], [210.8, 160.0], [178.24, 185.0], [114.44, 210.0], [78.92, 85.0], [-23.6, 10.0], [-148.76, 35.0], [-493.98, 60.0]]"
3,GBPUSD,"[[1313.3, 135.0], [637.78, 210.0], [596.62, 185.0], [579.91, 160.0], [390.51, 35.0], [249.85, 85.0], [182.89, 60.0], [-23.89, 10.0], [-122.83, 110.0]]"
3,GBPUSD,"[[-40.8, 10.0], [-273.55, 85.0], [-287.14, 35.0], [-472.9, 110.0], [-493.95, 210.0], [-493.98, 60.0], [-494.02, 135.0], [-494.17, 160.0], [-494.34, 185.0]]"
3,GBPUSD,"[[603.33, 210.0], [216.65, 60.0], [159.64, 85.0], [119.99, 10.0], [-5.95, 185.0], [-21.12, 160.0], [-48.24, 35.0], [-87.16, 110.0], [-97.1, 135.0]]"
3,GBPUSD,"[[1672.31, 85.0], [712.32, 60.0], [704.41, 210.0], [623.17, 185.0], [519.04, 35.0], [321.4, 110.0], [222.47, 160.0], [199.75, 135.0], [16.1, 10.0]]"
3,GBPUSD,"[[855.92, 210.0], [776.93, 185.0], [312.43, 60.0], [245.04, 35.0], [179.48, 160.0], [53.14, 85.0], [29.46, 10.0], [-118.42, 110.0], [-219.53, 135.0]]"
3,GBPUSD,"[[697.83, 210.0], [660.11, 185.0], [612.11, 160.0], [523.63, 135.0], [290.79, 85.0], [248.36, 110.0], [223.98, 60.0], [111.43, 10.0], [87.7, 35.0]]"
3,GBPUSD,"[[77.18, 10.0], [-222.94, 60.0], [-468.77, 160.0], [-479.26, 35.0], [-493.33, 85.0], [-493.35, 135.0], [-493.37, 210.0], [-493.37, 185.0], [-493.41, 110.0]]"
3,GBPUSD,"[[3.7, 10.0], [-107.28, 35.0], [-217.15, 60.0], [-398.43, 110.0], [-493.72, 160.0], [-493.77, 210.0], [-493.85, 85.0], [-493.91, 135.0], [-494.04, 185.0]]"
3,GBPUSD,"[[55.51, 160.0], [40.41, 135.0], [-2.07, 185.0], [-40.5, 10.0], [-261.67, 110.0], [-480.88, 35.0], [-494.13, 85.0], [-494.25, 60.0], [-494.44, 210.0]]"
3,GBPUSD,"[[822.14, 135.0], [2.0, 160.0], [-69.41, 60.0], [-105.4, 10.0], [-186.21, 185.0], [-227.41, 35.0], [-271.55, 210.0], [-494.25, 85.0], [-494.32, 110.0]]"
3,GBPUSD,"[[200.57, 85.0], [121.82, 10.0], [-0.46, 60.0], [-149.91, 110.0], [-277.76, 35.0], [-306.98, 210.0], [-455.92, 160.0], [-493.9, 185.0], [-493.92, 135.0]]"
3,GBPUSD,"[[606.07, 160.0], [587.98, 110.0], [494.17, 185.0], [486.2, 135.0], [185.39, 210.0], [79.01, 35.0], [-28.15, 85.0], [-162.1, 10.0], [-493.98, 60.0]]"
3,GBPUSD,"[[43.49, 35.0], [-171.9, 10.0], [-202.4, 60.0], [-494.12, 185.0], [-494.13, 210.0], [-494.25, 160.0], [-494.3, 85.0], [-494.32, 110.0], [-494.42, 135.0]]"
3,GBPUSD,"[[80.66, 60.0], [-6.8, 35.0], [-72.19, 135.0], [-172.2, 10.0], [-494.26, 160.0], [-494.31, 110.0], [-494.34, 85.0], [-494.4, 210.0], [-494.47, 185.0]]"
3,GBPUSD,"[[204.72, 85.0], [186.14, 210.0], [101.38, 35.0], [56.73, 60.0], [-1.5, 10.0], [-493.65, 110.0], [-494.15, 160.0], [-494.78, 185.0], [-494.9, 135.0]]"
3,GBPUSD,"[[140.05, 135.0], [138.63, 60.0], [104.56, 160.0], [28.03, 10.0], [-63.77, 185.0], [-119.12, 210.0], [-316.61, 35.0], [-342.51, 85.0], [-494.95, 110.0]]"
3,GBPUSD,"[[-71.54, 35.0], [-169.8, 10.0], [-495.02, 210.0], [-495.04, 85.0], [-495.17, 185.0], [-498.65, 60.0], [-535.85, 135.0], [-542.6, 160.0], [-589.36, 110.0]]"
3,GBPUSD,"[[248.26, 35.0], [-0.18, 60.0], [-12.78, 210.0], [-164.9, 10.0], [-484.4, 110.0], [-495.13, 185.0], [-495.16, 85.0], [-531.05, 135.0], [-581.36, 160.0]]"
4,GBPUSD,"[[1516.94, 85.0], [1058.99, 110.0], [519.59, 60.0], [72.74, 35.0], [34.7, 10.0], [-492.75, 160.0], [-492.78, 185.0], [-492.81, 210.0], [-493.13, 135.0]]"
4,GBPUSD,"[[-18.79, 35.0], [-140.9, 10.0], [-467.35, 160.0], [-478.4, 135.0], [-492.33, 185.0], [-492.4, 60.0], [-492.55, 210.0], [-493.42, 110.0], [-493.82, 85.0]]"
4,GBPUSD,"[[318.46, 35.0], [203.96, 85.0], [151.14, 110.0], [-16.28, 60.0], [-107.1, 10.0], [-141.61, 135.0], [-493.39, 185.0], [-495.16, 160.0], [-499.87, 210.0]]"
4,GBPUSD,"[[3232.78, 135.0], [434.68, 185.0], [372.07, 110.0], [299.5, 35.0], [-73.84, 10.0], [-97.23, 60.0], [-100.78, 210.0], [-494.22, 85.0], [-494.8, 160.0]]"
4,GBPUSD,"[[114.57, 60.0], [105.06, 10.0], [-214.8, 35.0], [-493.68, 85.0], [-494.18, 210.0], [-494.24, 110.0], [-494.28, 135.0], [-494.36, 185.0], [-494.53, 160.0]]"
4,GBPUSD,"[[198.3, 110.0], [-63.0, 10.0], [-214.37, 35.0], [-479.14, 60.0], [-493.35, 210.0], [-493.47, 185.0], [-494.11, 135.0], [-494.18, 160.0], [-494.46, 85.0]]"
4,GBPUSD,"[[2040.78, 85.0], [814.4, 60.0], [187.82, 110.0], [1.38, 10.0], [-57.29, 135.0], [-219.43, 35.0], [-493.41, 185.0], [-493.51, 210.0], [-493.61, 160.0]]"
4,GBPUSD,"[[1616.62, 185.0], [1321.31, 160.0], [488.36, 60.0], [114.55, 35.0], [-18.8, 10.0], [-494.0, 110.0], [-494.2, 210.0], [-494.31, 135.0], [-494.33, 85.0]]"
4,GBPUSD,"[[-1.89, 10.0], [-479.71, 60.0], [-485.87, 35.0], [-493.53, 185.0], [-493.96, 85.0], [-494.1, 110.0], [-494.11, 135.0], [-495.05, 160.0], [-495.21, 210.0]]"
4,GBPUSD,"[[-31.38, 35.0], [-56.44, 10.0], [-307.15, 60.0], [-493.62, 160.0], [-493.64, 210.0], [-493.65, 110.0], [-493.79, 135.0], [-493.82, 85.0], [-494.11, 185.0]]"
4,GBPUSD,"[[56.82, 60.0], [-100.3, 35.0], [-152.65, 85.0], [-189.37, 10.0], [-469.38, 135.0], [-493.67, 185.0], [-493.7, 110.0], [-493.76, 160.0], [-493.96, 210.0]]"
4,GBPUSD,"[[-35.25, 60.0], [-258.87, 210.0], [-271.94, 35.0], [-345.5, 10.0], [-478.4, 110.0], [-493.67, 160.0], [-493.71, 135.0], [-493.85, 185.0], [-493.85, 85.0]]"
4,GBPUSD,"[[177.25, 110.0], [155.79, 35.0], [140.92, 60.0], [45.41, 160.0], [-215.6, 10.0], [-493.74, 135.0], [-493.92, 210.0], [-493.94, 85.0], [-494.04, 185.0]]"
4,GBPUSD,"[[2579.42, 210.0], [2197.95, 185.0], [1543.19, 110.0], [1132.24, 60.0], [916.66, 85.0], [596.89, 135.0], [304.3, 160.0], [148.32, 35.0], [-311.1, 10.0]]"
4,GBPUSD,"[[523.05, 110.0], [307.04, 60.0], [229.64, 85.0], [-86.6, 10.0], [-244.43, 35.0], [-493.77, 160.0], [-493.84, 135.0], [-493.94, 185.0], [-493.98, 210.0]]"
4,GBPUSD,"[[84.57, 10.0], [40.15, 85.0], [-133.18, 210.0], [-152.7, 185.0], [-175.84, 160.0], [-230.63, 60.0], [-238.47, 35.0], [-493.67, 135.0], [-493.7, 110.0]]"
4,GBPUSD,"[[823.96, 160.0], [665.61, 135.0], [313.59, 185.0], [276.49, 210.0], [65.6, 85.0], [-64.6, 10.0], [-128.76, 110.0], [-131.19, 35.0], [-225.13, 60.0]]"
4,GBPUSD,"[[-13.8, 10.0], [-194.96, 160.0], [-381.66, 35.0], [-473.88, 185.0], [-482.91, 85.0], [-487.12, 60.0], [-493.87, 110.0], [-494.04, 135.0], [-494.1, 210.0]]"
4,GBPUSD,"[[554.33, 210.0], [422.91, 60.0], [241.28, 135.0], [215.42, 85.0], [187.43, 160.0], [124.16, 10.0], [58.96, 185.0], [25.4, 35.0], [-115.52, 110.0]]"
4,GBPUSD,"[[770.86, 210.0], [635.84, 185.0], [298.53, 85.0], [197.31, 160.0], [115.4, 60.0], [91.92, 35.0], [62.59, 10.0], [-255.93, 110.0], [-256.93, 135.0]]"
4,GBPUSD,"[[296.21, 35.0], [224.9, 210.0], [200.55, 160.0], [196.97, 185.0], [135.02, 10.0], [117.71, 135.0], [88.77, 85.0], [-47.63, 110.0], [-107.14, 60.0]]"
4,GBPUSD,"[[-427.74, 10.0], [-472.87, 110.0], [-478.76, 35.0], [-478.78, 210.0], [-478.78, 185.0], [-478.97, 160.0], [-493.39, 60.0], [-493.43, 85.0], [-493.45, 135.0]]"
4,GBPUSD,"[[-480.83, 60.0], [-485.6, 10.0], [-491.81, 35.0], [-493.71, 210.0], [-493.71, 185.0], [-493.83, 135.0], [-493.88, 85.0], [-493.96, 110.0], [-493.98, 160.0]]"
4,GBPUSD,"[[0.23, 210.0], [-111.19, 185.0], [-144.5, 160.0], [-229.88, 35.0], [-397.9, 60.0], [-473.0, 10.0], [-494.11, 135.0], [-494.16, 110.0], [-495.83, 85.0]]"
4,GBPUSD,"[[-387.87, 110.0], [-487.4, 10.0], [-493.8, 210.0], [-493.83, 135.0], [-493.85, 185.0], [-493.85, 60.0], [-493.85, 35.0], [-493.87, 85.0], [-493.92, 160.0]]"
4,GBPUSD,"[[-471.9, 10.0], [-474.8, 60.0], [-480.86, 160.0], [-486.55, 35.0], [-493.94, 85.0], [-494.12, 210.0], [-494.13, 185.0], [-494.16, 135.0], [-494.29, 110.0]]"
4,GBPUSD,"[[-479.7, 10.0], [-494.26, 85.0], [-494.3, 35.0], [-494.34, 135.0], [-494.36, 185.0], [-494.41, 60.0], [-494.46, 110.0], [-494.53, 210.0], [-494.57, 160.0]]"
4,GBPUSD,"[[307.12, 135.0], [194.86, 160.0], [162.22, 35.0], [-111.22, 60.0], [-476.5, 10.0], [-494.36, 210.0], [-494.79, 85.0], [-494.9, 185.0], [-494.93, 110.0]]"
4,GBPUSD,"[[-336.35, 60.0], [-476.5, 10.0], [-494.74, 210.0], [-494.88, 135.0], [-495.05, 35.0], [-495.08, 110.0], [-495.1, 185.0], [-495.26, 160.0], [-498.51, 85.0]]"
4,GBPUSD,"[[239.84, 210.0], [183.98, 185.0], [55.72, 35.0], [-477.9, 10.0], [-495.14, 160.0], [-495.18, 60.0], [-495.31, 135.0], [-559.2, 85.0], [-594.72, 110.0]]"
6,GBPUSD,"[[122.01, 85.0], [110.54, 10.0], [5.71, 210.0], [-6.64, 185.0], [-468.21, 35.0], [-492.86, 110.0], [-493.3, 135.0], [-493.64, 60.0], [-494.03, 160.0]]"
6,GBPUSD,"[[-472.3, 135.0], [-473.62, 110.0], [-486.05, 160.0], [-493.01, 35.0], [-493.54, 210.0], [-493.84, 60.0], [-494.29, 185.0], [-495.9, 10.0], [-496.24, 85.0]]"
6,GBPUSD,"[[917.83, 85.0], [-474.89, 160.0], [-477.86, 60.0], [-481.6, 10.0], [-493.7, 35.0], [-494.47, 135.0], [-494.5, 210.0], [-494.58, 110.0], [-494.62, 185.0]]"
6,GBPUSD,"[[-29.45, 85.0], [-322.6, 35.0], [-475.0, 10.0], [-481.71, 160.0], [-493.27, 60.0], [-493.81, 135.0], [-493.96, 210.0], [-494.2, 110.0], [-494.35, 185.0]]"
6,GBPUSD,"[[41.59, 85.0], [-188.2, 110.0], [-229.99, 60.0], [-474.2, 10.0], [-485.08, 35.0], [-493.61, 160.0], [-493.81, 185.0], [-494.21, 210.0], [-498.85, 135.0]]"
