id,Symbol,date,Open,High,Low,Close,Volume,MovingAverage,Name,TimeFrame
,AAPL,18/03/2019 15:30,185.84,188.09,185.84,187.51,22379,177.9865,2019_11_09-AppleEarnings-Q22019-APR,4h
,AAPL,18/03/2019 19:30,187.51,187.94,187.36,187.65,9014,178.616,2019_11_09-AppleEarnings-Q22019-APR,4h
,AAPL,19/03/2019 15:30,188.03,188.67,186.52,187.01,25234,179.22,2019_11_09-AppleEarnings-Q22019-APR,4h
,AAPL,19/03/2019 19:30,187.02,187.2,185.62,185.82,13398,179.823,2019_11_09-AppleEarnings-Q22019-APR,4h
,AAPL,20/03/2019 15:30,186.14,187.06,184.47,186.52,25403,180.3535,2019_11_09-AppleEarnings-Q22019-APR,4h
,AAPL,20/03/2019 19:30,186.52,189.18,186.5,188,20821,180.969,2019_11_09-AppleEarnings-Q22019-APR,4h
,AAPL,21/03/2019 15:30,190.13,194.79,190.08,194.5,33068,181.6585,2019_11_09-AppleEarnings-Q22019-APR,4h
,AAPL,21/03/2019 19:30,194.5,196.01,194.41,195.29,16192,182.7075,2019_11_09-AppleEarnings-Q22019-APR,4h
,AAPL,22/03/2019 15:30,195.38,197.37,191.72,192.26,47643,183.851,2019_11_09-AppleEarnings-Q22019-APR,4h
,AAPL,22/03/2019 19:30,192.25,193.34,190.47,190.76,21815,184.912,2019_11_09-AppleEarnings-Q22019-APR,4h
,AAPL,25/03/2019 15:30,191.22,191.65,186.97,188.29,54496,185.815,2019_11_09-AppleEarnings-Q22019-APR,4h
,AAPL,25/03/2019 19:30,188.27,188.85,186.29,188.43,25023,186.303,2019_11_09-AppleEarnings-Q22019-APR,4h
,AAPL,26/03/2019 15:30,191.91,192.57,189.84,190.2,40323,186.7895,2019_11_09-AppleEarnings-Q22019-APR,4h
,AAPL,26/03/2019 19:30,190.21,190.22,184.51,186.24,24898,187.2645,2019_11_09-AppleEarnings-Q22019-APR,4h
,AAPL,27/03/2019 15:30,188.26,189.45,186.24,188.6,50054,187.557,2019_11_09-AppleEarnings-Q22019-APR,4h
,AAPL,27/03/2019 19:30,188.6,189.04,187.79,187.95,17593,187.893,2019_11_09-AppleEarnings-Q22019-APR,4h
,AAPL,28/03/2019 15:30,188.71,189.23,187.52,188.02,38801,188.2225,2019_11_09-AppleEarnings-Q22019-APR,4h
,AAPL,28/03/2019 19:30,188.03,188.56,187.23,188.22,11057,188.452,2019_11_09-AppleEarnings-Q22019-APR,4h
,AAPL,29/03/2019 15:30,189.36,189.41,188.24,188.88,28562,188.682,2019_11_09-AppleEarnings-Q22019-APR,4h
,AAPL,29/03/2019 19:30,188.86,189.67,188.81,189.6,11444,188.8055,2019_11_09-AppleEarnings-Q22019-APR,4h
,AAPL,01/04/2019 16:30,190.28,190.88,188.08,189.89,28822,188.9875,2019_11_09-AppleEarnings-Q22019-APR,4h
,AAPL,01/04/2019 20:30,189.88,191.12,189.83,190.87,8817,189.1065,2019_11_09-AppleEarnings-Q22019-APR,4h
,AAPL,02/04/2019 16:30,191.04,192.76,190.74,192.75,23704,189.2675,2019_11_09-AppleEarnings-Q22019-APR,4h
,AAPL,02/04/2019 20:30,192.74,194.15,192.7,194.14,8880,189.5545,2019_11_09-AppleEarnings-Q22019-APR,4h
,AAPL,03/04/2019 16:30,193.07,196.19,192.92,195.4,25815,189.9705,2019_11_09-AppleEarnings-Q22019-APR,4h
,AAPL,03/04/2019 20:30,195.41,195.46,194.06,195.01,14445,190.4145,2019_11_09-AppleEarnings-Q22019-APR,4h
,AAPL,04/04/2019 16:30,194.93,196.06,194.5,195.2,29486,190.765,2019_11_09-AppleEarnings-Q22019-APR,4h
,AAPL,04/04/2019 20:30,195.21,195.78,194.98,195.26,8772,190.8,2019_11_09-AppleEarnings-Q22019-APR,4h
,AAPL,05/04/2019 16:30,195.84,196.79,195.67,196.27,25985,190.7985,2019_11_09-AppleEarnings-Q22019-APR,4h
,AAPL,05/04/2019 20:30,196.26,196.69,196.13,196.67,7663,190.999,2019_11_09-AppleEarnings-Q22019-APR,4h
,AAPL,08/04/2019 16:30,196.47,199.19,196.36,199.05,23963,191.2945,2019_11_09-AppleEarnings-Q22019-APR,4h
,AAPL,08/04/2019 20:30,199.06,199.91,198.96,199.73,8151,191.8325,2019_11_09-AppleEarnings-Q22019-APR,4h
,AAPL,09/04/2019 16:30,200.2,202.52,199.78,199.89,28779,192.3975,2019_11_09-AppleEarnings-Q22019-APR,4h
,AAPL,09/04/2019 20:30,199.88,199.9,198.92,199.1,14564,192.882,2019_11_09-AppleEarnings-Q22019-APR,4h
,AAPL,10/04/2019 16:30,198.62,199.65,197.87,199.28,23954,193.525,2019_11_09-AppleEarnings-Q22019-APR,4h
,AAPL,10/04/2019 20:30,199.28,200.43,199.02,200.18,12951,194.059,2019_11_09-AppleEarnings-Q22019-APR,4h
,AAPL,11/04/2019 16:30,200.09,200.61,199.31,199.56,24701,194.6705,2019_11_09-AppleEarnings-Q22019-APR,4h
,AAPL,11/04/2019 20:30,199.55,199.6,198.14,198.54,10183,195.2475,2019_11_09-AppleEarnings-Q22019-APR,4h
