id,Symbol,date,Open,High,Low,Close,Volume,MovingAverage,Name,TimeFrame
,EURCHF240,28/03/2019 00:00,1.11837,1.11924,1.11837,1.11906,4070,1.121884,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,28/03/2019 04:00,1.11908,1.12036,1.11906,1.12017,4038,1.121678,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,28/03/2019 08:00,1.12017,1.12133,1.11875,1.12036,14937,1.1215755,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,28/03/2019 12:00,1.12036,1.12051,1.11777,1.11814,19167,1.1214675,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,28/03/2019 16:00,1.11813,1.11963,1.11757,1.11816,13871,1.1211625,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,28/03/2019 20:00,1.11815,1.11819,1.11645,1.11666,4931,1.120797,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,29/03/2019 00:00,1.11664,1.11787,1.11655,1.11762,3724,1.1204665,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,29/03/2019 04:00,1.11762,1.11878,1.11751,1.11862,3677,1.120222,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,29/03/2019 08:00,1.11862,1.11898,1.11663,1.11678,11921,1.120023,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,29/03/2019 12:00,1.11678,1.11885,1.11651,1.11745,14214,1.1197255,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,29/03/2019 16:00,1.11746,1.12002,1.11695,1.11714,17988,1.1194675,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,29/03/2019 20:00,1.11714,1.11744,1.116,1.116,4169,1.119154,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,01/04/2019 00:00,1.11699,1.11769,1.11662,1.11759,3283,1.118845,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,01/04/2019 04:00,1.11759,1.11902,1.11756,1.11849,3533,1.118676,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,01/04/2019 08:00,1.11849,1.1191,1.11685,1.11779,14015,1.1185795,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,01/04/2019 12:00,1.11779,1.11808,1.11683,1.11768,14846,1.118456,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,01/04/2019 16:00,1.11768,1.12029,1.11743,1.1195,15473,1.118284,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,01/04/2019 20:00,1.1195,1.12032,1.11936,1.11969,6022,1.118249,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,02/04/2019 00:00,1.12007,1.12007,1.11789,1.11983,4048,1.1182645,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,02/04/2019 04:00,1.11983,1.11984,1.11855,1.119,4416,1.118255,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,02/04/2019 08:00,1.11901,1.11966,1.11814,1.11952,10868,1.1182865,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,02/04/2019 12:00,1.11952,1.12024,1.11904,1.11922,13134,1.1183095,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,02/04/2019 16:00,1.11922,1.1193,1.11681,1.11761,12229,1.118262,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,02/04/2019 20:00,1.1176,1.11842,1.11752,1.11797,8380,1.1181245,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,03/04/2019 00:00,1.11819,1.11933,1.11689,1.11928,3505,1.118116,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,03/04/2019 04:00,1.11927,1.12,1.11904,1.11961,3081,1.118172,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,03/04/2019 08:00,1.11961,1.12076,1.11956,1.12023,13416,1.1183195,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,03/04/2019 12:00,1.12027,1.12121,1.11923,1.11926,10303,1.11845,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,03/04/2019 16:00,1.11926,1.12122,1.11856,1.1212,12191,1.118482,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,03/04/2019 20:00,1.12119,1.12155,1.12093,1.12098,3828,1.118703,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,04/04/2019 00:00,1.12109,1.12183,1.11862,1.12157,3246,1.1188795,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,04/04/2019 04:00,1.12158,1.12184,1.12107,1.12171,3261,1.119101,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,04/04/2019 08:00,1.12171,1.12233,1.12101,1.12152,9290,1.1193865,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,04/04/2019 12:00,1.12152,1.12174,1.12032,1.12132,13892,1.119583,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,04/04/2019 16:00,1.12131,1.12199,1.12042,1.12167,13085,1.1197245,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,04/04/2019 20:00,1.12167,1.12243,1.12133,1.12182,3627,1.1199185,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,05/04/2019 00:00,1.12201,1.12282,1.12033,1.12237,2670,1.1201255,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,05/04/2019 04:00,1.12237,1.12292,1.12214,1.12272,2092,1.120269,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,05/04/2019 08:00,1.12273,1.12326,1.12221,1.12286,9101,1.1204205,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,05/04/2019 12:00,1.12285,1.12391,1.12276,1.1234,11419,1.120572,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,05/04/2019 16:00,1.1234,1.12359,1.12159,1.12173,11479,1.120792,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,05/04/2019 20:00,1.12173,1.12192,1.12136,1.12161,3636,1.1209025,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,08/04/2019 00:00,1.12105,1.12191,1.12063,1.12143,3302,1.121022,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,08/04/2019 04:00,1.12141,1.12151,1.121,1.12127,3549,1.121213,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,08/04/2019 08:00,1.12129,1.12351,1.12108,1.12344,6192,1.121378,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,08/04/2019 12:00,1.12345,1.12512,1.12329,1.12506,9019,1.121586,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,08/04/2019 16:00,1.12506,1.1256,1.12447,1.12536,10337,1.1218585,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,08/04/2019 20:00,1.12536,1.12549,1.12458,1.12469,2950,1.122115,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,09/04/2019 00:00,1.12475,1.12544,1.12438,1.12469,7895,1.1223865,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,09/04/2019 04:00,1.12469,1.12538,1.12455,1.12516,3964,1.122561,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,09/04/2019 08:00,1.12516,1.1261,1.12446,1.12601,8722,1.12277,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,09/04/2019 12:00,1.12601,1.12741,1.12515,1.12693,10531,1.122992,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,09/04/2019 16:00,1.12695,1.12791,1.12572,1.12704,11552,1.123253,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,09/04/2019 20:00,1.12704,1.12718,1.12574,1.12583,4984,1.123529,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,10/04/2019 00:00,1.12599,1.12633,1.12581,1.12587,8945,1.1237545,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,10/04/2019 04:00,1.12588,1.12641,1.12563,1.1263,2929,1.1239645,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,10/04/2019 08:00,1.12628,1.12812,1.12618,1.12803,6769,1.1241885,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,10/04/2019 12:00,1.12803,1.12841,1.12691,1.12718,10803,1.1244715,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,10/04/2019 16:00,1.12717,1.13036,1.12541,1.13016,15898,1.1246945,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,10/04/2019 20:00,1.13018,1.13033,1.12917,1.12997,7777,1.1250595,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,11/04/2019 00:00,1.13019,1.1306,1.12918,1.12994,2599,1.125388,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,11/04/2019 04:00,1.12994,1.13048,1.12989,1.13027,3047,1.1257985,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,11/04/2019 08:00,1.13027,1.13099,1.12895,1.12932,10905,1.1262315,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,11/04/2019 12:00,1.12932,1.13101,1.12932,1.13088,10405,1.126626,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,11/04/2019 16:00,1.13088,1.13137,1.12906,1.12915,11128,1.1271065,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,11/04/2019 20:00,1.12916,1.12968,1.12884,1.12892,5232,1.127392,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,12/04/2019 00:00,1.12907,1.13173,1.12806,1.13106,5228,1.127585,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,12/04/2019 04:00,1.13109,1.13218,1.13067,1.13189,3799,1.12787,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,12/04/2019 08:00,1.13189,1.13219,1.13093,1.13198,9179,1.12823,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,12/04/2019 12:00,1.13199,1.13275,1.13166,1.13181,11645,1.1285945,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,12/04/2019 16:00,1.13181,1.13309,1.13139,1.13204,11008,1.128927,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,12/04/2019 20:00,1.13205,1.133,1.13182,1.13261,4836,1.1292285,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,15/04/2019 00:00,1.13226,1.13338,1.13205,1.13319,2617,1.1295125,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,15/04/2019 04:00,1.13318,1.13393,1.133,1.13301,3105,1.12982,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,15/04/2019 08:00,1.13301,1.1344,1.13228,1.13432,7863,1.130179,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,15/04/2019 12:00,1.13432,1.13452,1.13353,1.13403,8130,1.1306015,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,15/04/2019 16:00,1.13403,1.13517,1.13399,1.13496,8541,1.130988,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,15/04/2019 20:00,1.13496,1.13531,1.13447,1.13476,4119,1.1313345,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,16/04/2019 00:00,1.13496,1.13505,1.13405,1.13495,2854,1.1317135,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,16/04/2019 04:00,1.13495,1.13515,1.13425,1.13458,3363,1.131953,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,16/04/2019 08:00,1.13459,1.13619,1.13451,1.13601,8980,1.1321835,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,16/04/2019 12:00,1.13601,1.1377,1.1343,1.13691,16084,1.132487,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,16/04/2019 16:00,1.13691,1.13747,1.13616,1.13731,11687,1.132819,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,16/04/2019 20:00,1.13729,1.13737,1.13652,1.13655,6671,1.1332185,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,17/04/2019 00:00,1.13663,1.13738,1.13612,1.13731,4505,1.133502,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,17/04/2019 04:00,1.13731,1.13833,1.13727,1.13822,3783,1.13391,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,17/04/2019 08:00,1.13821,1.14111,1.13818,1.13997,9381,1.134375,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,17/04/2019 12:00,1.13998,1.14116,1.13923,1.14006,10335,1.1348205,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,17/04/2019 16:00,1.14006,1.14156,1.13943,1.14152,12636,1.135229,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,17/04/2019 20:00,1.14152,1.14216,1.14115,1.14137,4788,1.135706,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,18/04/2019 00:00,1.14192,1.14192,1.14096,1.14162,2674,1.136184,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,18/04/2019 04:00,1.14162,1.14183,1.1406,1.1407,2244,1.136663,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,18/04/2019 08:00,1.1407,1.14125,1.13649,1.13823,14668,1.1370675,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,18/04/2019 12:00,1.13822,1.13872,1.13726,1.13852,11899,1.1373195,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,18/04/2019 16:00,1.13852,1.14138,1.13835,1.14037,12101,1.137595,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,18/04/2019 20:00,1.14036,1.14089,1.13952,1.1402,5754,1.1378975,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,19/04/2019 00:00,1.14037,1.14089,1.13897,1.14082,2065,1.138206,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,19/04/2019 04:00,1.14083,1.14103,1.13992,1.14058,7895,1.138499,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,19/04/2019 08:00,1.14059,1.14082,1.139,1.13954,25864,1.13879,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,19/04/2019 12:00,1.13954,1.14,1.1395,1.13981,5755,1.1390195,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,19/04/2019 16:00,1.13983,1.14096,1.13966,1.14059,8262,1.139281,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,19/04/2019 20:00,1.14058,1.14098,1.13955,1.13972,6807,1.13951,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,22/04/2019 00:00,1.13941,1.14077,1.13921,1.14045,1660,1.1396505,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,22/04/2019 04:00,1.14045,1.14068,1.14013,1.14037,1669,1.1398075,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,22/04/2019 08:00,1.14037,1.14125,1.14037,1.14115,3271,1.1399985,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,22/04/2019 12:00,1.14116,1.14191,1.14114,1.14178,3440,1.1401905,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,22/04/2019 16:00,1.14178,1.14352,1.14173,1.14327,4193,1.1403685,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,22/04/2019 20:00,1.14327,1.14386,1.14293,1.14295,2499,1.1405335,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,23/04/2019 00:00,1.14331,1.14349,1.14076,1.14254,2719,1.140678,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,23/04/2019 04:00,1.14254,1.14309,1.14253,1.14294,2178,1.140729,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,23/04/2019 08:00,1.14294,1.14645,1.14242,1.14573,8807,1.1408075,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,23/04/2019 12:00,1.14574,1.14756,1.14559,1.14589,11216,1.141013,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,23/04/2019 16:00,1.14588,1.14668,1.14387,1.14482,13822,1.1412725,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,23/04/2019 20:00,1.14483,1.14512,1.14372,1.14495,6535,1.141602,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,24/04/2019 00:00,1.14493,1.14531,1.14439,1.14474,6490,1.1419235,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,24/04/2019 04:00,1.14474,1.14512,1.14411,1.1442,4224,1.142142,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,24/04/2019 08:00,1.14421,1.1443,1.141,1.1417,11222,1.142342,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,24/04/2019 12:00,1.14169,1.14261,1.14099,1.14137,9579,1.142386,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,24/04/2019 16:00,1.14137,1.14137,1.13803,1.13886,15983,1.1424255,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,24/04/2019 20:00,1.13886,1.13914,1.13786,1.13803,10463,1.1423915,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,25/04/2019 00:00,1.13806,1.13858,1.13775,1.13846,4149,1.1423025,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,25/04/2019 04:00,1.13846,1.1385,1.13774,1.1381,2899,1.142196,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,25/04/2019 08:00,1.1381,1.13884,1.1369,1.13693,9637,1.142115,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,25/04/2019 12:00,1.13694,1.13825,1.13601,1.13686,12874,1.141939,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,25/04/2019 16:00,1.13686,1.13738,1.1355,1.13625,12725,1.1417635,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,25/04/2019 20:00,1.13628,1.13648,1.13565,1.13568,7360,1.1415185,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,26/04/2019 00:00,1.13573,1.13624,1.13492,1.13545,3643,1.1412135,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,26/04/2019 04:00,1.13545,1.13619,1.13506,1.13575,2730,1.1408225,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,26/04/2019 08:00,1.13575,1.1375,1.1356,1.13698,7494,1.1404625,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,26/04/2019 12:00,1.13698,1.13846,1.13613,1.13733,12505,1.1401845,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,26/04/2019 16:00,1.13732,1.1384,1.13627,1.13729,17030,1.139904,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,26/04/2019 20:00,1.13729,1.13733,1.13591,1.13591,6623,1.139482,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,29/04/2019 00:00,1.13567,1.13676,1.13567,1.13661,1666,1.138983,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,29/04/2019 04:00,1.13661,1.1371,1.13653,1.13703,1908,1.1385725,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,29/04/2019 08:00,1.13703,1.13873,1.13679,1.13792,5739,1.1381765,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,29/04/2019 12:00,1.13792,1.13929,1.13669,1.13917,7363,1.1378355,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,29/04/2019 16:00,1.13915,1.14016,1.138,1.14009,10321,1.137584,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,29/04/2019 20:00,1.14011,1.14085,1.13988,1.14035,5251,1.1375035,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,30/04/2019 00:00,1.14037,1.14043,1.13889,1.1403,2310,1.1374525,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,30/04/2019 04:00,1.1403,1.14052,1.13981,1.14026,2630,1.1375245,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,30/04/2019 08:00,1.14026,1.14092,1.13876,1.14083,10684,1.137636,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,30/04/2019 12:00,1.14083,1.14412,1.14082,1.14354,11890,1.1377545,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,30/04/2019 16:00,1.14354,1.14444,1.14158,1.14257,14412,1.1380265,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,30/04/2019 20:00,1.14257,1.14338,1.14216,1.14286,10380,1.1383085,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,01/05/2019 00:00,1.14287,1.14306,1.14213,1.14252,2427,1.1386085,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,01/05/2019 04:00,1.14253,1.14355,1.14247,1.14341,1463,1.138922,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,01/05/2019 08:00,1.14343,1.1439,1.14135,1.14178,4328,1.1393085,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,01/05/2019 12:00,1.14178,1.14213,1.14055,1.14059,7874,1.139625,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,01/05/2019 16:00,1.14059,1.14094,1.13964,1.14002,11124,1.139867,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,01/05/2019 20:00,1.14002,1.14105,1.13897,1.13944,21582,1.140019,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,02/05/2019 00:00,1.13943,1.14023,1.13765,1.14017,3114,1.1401245,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,02/05/2019 04:00,1.14017,1.14072,1.14,1.14013,2848,1.1402685,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,02/05/2019 08:00,1.14013,1.14266,1.13981,1.14167,9007,1.1404795,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,02/05/2019 12:00,1.14167,1.1424,1.14046,1.14051,8943,1.1407325,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,02/05/2019 16:00,1.14052,1.14128,1.13826,1.1389,12924,1.1409065,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,02/05/2019 20:00,1.13896,1.13937,1.13859,1.13873,7463,1.1409555,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,03/05/2019 00:00,1.13877,1.1392,1.13812,1.13911,2252,1.1409335,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,03/05/2019 04:00,1.1391,1.13952,1.13875,1.13905,2176,1.1408845,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,03/05/2019 08:00,1.13905,1.1396,1.13829,1.13879,7314,1.1408195,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,03/05/2019 12:00,1.13879,1.1391,1.13714,1.13764,11417,1.140744,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,03/05/2019 16:00,1.13765,1.13921,1.13749,1.13877,15757,1.140613,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,03/05/2019 20:00,1.13879,1.1392,1.13821,1.13843,6888,1.14051,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,06/05/2019 00:00,1.13501,1.13788,1.13459,1.1362,6270,1.1402545,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
,EURCHF240,06/05/2019 04:00,1.1362,1.13735,1.13611,1.13679,4675,1.139936,2019_11_11-EURCHF-DowntrendMaySep-2019,4h
