id,Symbol,date,Open,High,Low,Close,Volume,MovingAverage,Name,TimeFrame
,AAPL,17/10/2019 20:30,234.28,235.08,234.06,235.04,13643,230.315,2019_11_08-AppleEarnings-Q32019-OCT,4h
,AAPL,18/10/2019 16:30,234.39,235.98,233.99,235.44,42345,231.056,2019_11_08-AppleEarnings-Q32019-OCT,4h
,AAPL,18/10/2019 20:30,235.44,237.25,235.4,236.5,14393,231.533,2019_11_08-AppleEarnings-Q32019-OCT,4h
,AAPL,21/10/2019 16:30,237.9,240.68,237.57,240.5,27895,232.022,2019_11_08-AppleEarnings-Q32019-OCT,4h
,AAPL,21/10/2019 20:30,240.5,240.63,239.76,240.18,8203,232.626,2019_11_08-AppleEarnings-Q32019-OCT,4h
,AAPL,22/10/2019 16:30,240.78,241.67,240,241.25,31896,233.29,2019_11_08-AppleEarnings-Q32019-OCT,4h
,AAPL,22/10/2019 20:30,241.24,241.87,239.31,239.78,20517,234.02,2019_11_08-AppleEarnings-Q32019-OCT,4h
,AAPL,23/10/2019 16:30,242.31,242.85,240.92,242.15,34117,234.789,2019_11_08-AppleEarnings-Q32019-OCT,4h
,AAPL,23/10/2019 20:30,242.15,242.82,241.52,242.74,12447,235.572,2019_11_08-AppleEarnings-Q32019-OCT,4h
,AAPL,24/10/2019 16:30,243.84,244.05,241.5,242.7,32493,236.3765,2019_11_08-AppleEarnings-Q32019-OCT,4h
,AAPL,24/10/2019 20:30,242.71,243.36,242.02,243.01,10007,237.0405,2019_11_08-AppleEarnings-Q32019-OCT,4h
,AAPL,25/10/2019 16:30,243.4,245.55,242.83,245.01,28888,237.698,2019_11_08-AppleEarnings-Q32019-OCT,4h
,AAPL,25/10/2019 20:30,245,246.25,244.4,246.24,9944,238.2235,2019_11_08-AppleEarnings-Q32019-OCT,4h
,AAPL,28/10/2019 15:30,247.16,248.43,246.42,248.24,25516,238.7285,2019_11_08-AppleEarnings-Q32019-OCT,4h
,AAPL,28/10/2019 19:30,248.25,248.77,248,248.65,8036,239.329,2019_11_08-AppleEarnings-Q32019-OCT,4h
,AAPL,29/10/2019 15:30,248.82,249.4,242.62,243.41,31284,239.9795,2019_11_08-AppleEarnings-Q32019-OCT,4h
,AAPL,29/10/2019 19:30,243.42,244.08,242.27,242.93,13280,240.3845,2019_11_08-AppleEarnings-Q32019-OCT,4h
,AAPL,30/10/2019 15:30,244.5,244.82,240.91,241.65,21484,240.78,2019_11_08-AppleEarnings-Q32019-OCT,4h
,AAPL,30/10/2019 19:30,241.66,243.44,241,242.8,14563,241.191,2019_11_08-AppleEarnings-Q32019-OCT,4h
,AAPL,31/10/2019 15:30,246.99,248.83,245.3,247.56,33618,241.6245,2019_11_08-AppleEarnings-Q32019-OCT,4h
,AAPL,31/10/2019 19:30,247.56,248.59,246.33,248.49,14314,242.289,2019_11_08-AppleEarnings-Q32019-OCT,4h
,AAPL,01/11/2019 15:30,249.59,253.48,249.44,253.15,28729,242.9615,2019_11_08-AppleEarnings-Q32019-OCT,4h
,AAPL,01/11/2019 19:30,253.12,255.57,253,255.36,11292,243.847,2019_11_08-AppleEarnings-Q32019-OCT,4h
,AAPL,04/11/2019 16:30,257.26,257.48,255.07,256.34,25146,244.79,2019_11_08-AppleEarnings-Q32019-OCT,4h
,AAPL,04/11/2019 20:30,256.33,257.53,256.16,257.18,10000,245.582,2019_11_08-AppleEarnings-Q32019-OCT,4h
,AAPL,05/11/2019 16:30,256.41,257.86,256.02,257.53,22265,246.432,2019_11_08-AppleEarnings-Q32019-OCT,4h
,AAPL,05/11/2019 20:30,257.53,257.88,256.64,256.73,8386,247.246,2019_11_08-AppleEarnings-Q32019-OCT,4h
,AAPL,06/11/2019 16:30,257.09,257.09,255.05,255.82,23828,248.0935,2019_11_08-AppleEarnings-Q32019-OCT,4h
,AAPL,06/11/2019 20:30,255.83,256.85,255.76,256.81,7316,248.777,2019_11_08-AppleEarnings-Q32019-OCT,4h
,AAPL,07/11/2019 16:30,258.59,259.88,257.82,259.83,21604,249.4805,2019_11_08-AppleEarnings-Q32019-OCT,4h
,AAPL,07/11/2019 20:30,259.82,260.04,258.05,258.85,13661,250.337,2019_11_08-AppleEarnings-Q32019-OCT,4h
,AAPL,08/11/2019 16:30,259,259.02,258.21,258.5,2900,251.129,2019_11_08-AppleEarnings-Q32019-OCT,4h
