id,Symbol,date,Open,High,Low,Close,Volume,MovingAverage,Name,TimeFrame
,USNDAQ100,23/09/2019 01:00,7850.95,7876.4,7837.2,7847.4,16316,7879.942857,2019_11_06-BullFlagAndBreakoutTrend,4h
,USNDAQ100,23/09/2019 05:00,7847.3,7854.7,7841.05,7852.65,11874,7879.554762,2019_11_06-BullFlagAndBreakoutTrend,4h
,USNDAQ100,23/09/2019 09:00,7853.1,7864.95,7793.75,7817.5,40098,7879.028571,2019_11_06-BullFlagAndBreakoutTrend,4h
,USNDAQ100,23/09/2019 13:00,7817.4,7827.95,7798.45,7814.85,47203,7875.402381,2019_11_06-BullFlagAndBreakoutTrend,4h
,USNDAQ100,23/09/2019 17:00,7815.15,7840.9,7787.4,7835.35,68597,7872.169048,2019_11_06-BullFlagAndBreakoutTrend,4h
,USNDAQ100,23/09/2019 21:00,7835.7,7848.8,7818.35,7847.8,23329,7870.011905,2019_11_06-BullFlagAndBreakoutTrend,4h
,USNDAQ100,24/09/2019 01:00,7849.15,7882.35,7846.1,7851.05,19037,7868.457143,2019_11_06-BullFlagAndBreakoutTrend,4h
,USNDAQ100,24/09/2019 05:00,7850.95,7864.25,7849.95,7857.35,15688,7867.654762,2019_11_06-BullFlagAndBreakoutTrend,4h
,USNDAQ100,24/09/2019 09:00,7857.25,7863.8,7842.8,7861.35,22188,7867.766667,2019_11_06-BullFlagAndBreakoutTrend,4h
,USNDAQ100,24/09/2019 13:00,7861.3,7873.85,7847.35,7865.35,31890,7865.857143,2019_11_06-BullFlagAndBreakoutTrend,4h
,USNDAQ100,24/09/2019 17:00,7865.2,7865.8,7685.45,7700.9,139254,7865.57381,2019_11_06-BullFlagAndBreakoutTrend,4h
,USNDAQ100,24/09/2019 21:00,7700.85,7751.65,7681.95,7718.1,84307,7857.87381,2019_11_06-BullFlagAndBreakoutTrend,4h
,USNDAQ100,25/09/2019 01:00,7720,7736.35,7703.25,7715.2,19822,7850.904762,2019_11_06-BullFlagAndBreakoutTrend,4h
,USNDAQ100,25/09/2019 05:00,7715.05,7739.5,7714.65,7729.95,15472,7840.614286,2019_11_06-BullFlagAndBreakoutTrend,4h
,USNDAQ100,25/09/2019 09:00,7730,7730.5,7664.05,7688.6,40124,7832.102381,2019_11_06-BullFlagAndBreakoutTrend,4h
,USNDAQ100,25/09/2019 13:00,7689.05,7723.05,7670.75,7678.4,46901,7822.207143,2019_11_06-BullFlagAndBreakoutTrend,4h
,USNDAQ100,25/09/2019 17:00,7678.25,7765.15,7644.2,7761.4,114847,7811.221429,2019_11_06-BullFlagAndBreakoutTrend,4h
,USNDAQ100,25/09/2019 21:00,7761.45,7824.85,7759.9,7803.5,35934,7804.585714,2019_11_06-BullFlagAndBreakoutTrend,4h
,USNDAQ100,26/09/2019 01:00,7806.6,7809.6,7784.8,7793.85,16153,7799.140476,2019_11_06-BullFlagAndBreakoutTrend,4h
,USNDAQ100,26/09/2019 05:00,7794.15,7795.6,7764.7,7780.2,15199,7793.909524,2019_11_06-BullFlagAndBreakoutTrend,4h
,USNDAQ100,26/09/2019 09:00,7780.3,7823.45,7771.8,7806.15,26450,7791.87381,2019_11_06-BullFlagAndBreakoutTrend,4h
,USNDAQ100,26/09/2019 13:00,7805.75,7816.1,7747.75,7754.55,44872,7791.757143,2019_11_06-BullFlagAndBreakoutTrend,4h
,USNDAQ100,26/09/2019 17:00,7754.4,7777.75,7715.7,7759.8,99109,7787.335714,2019_11_06-BullFlagAndBreakoutTrend,4h
,USNDAQ100,26/09/2019 21:00,7760.05,7798.95,7760.05,7765.95,44619,7782.914286,2019_11_06-BullFlagAndBreakoutTrend,4h
,USNDAQ100,27/09/2019 01:00,7770.15,7775.25,7734.35,7739.65,16938,7780.459524,2019_11_06-BullFlagAndBreakoutTrend,4h
,USNDAQ100,27/09/2019 05:00,7739.75,7774.65,7734.95,7772.3,16573,7776.878571,2019_11_06-BullFlagAndBreakoutTrend,4h
,USNDAQ100,27/09/2019 09:00,7772.4,7788.15,7763.6,7783.6,26473,7773.87619,2019_11_06-BullFlagAndBreakoutTrend,4h
,USNDAQ100,27/09/2019 13:00,7783.75,7802.8,7735.1,7742.1,45806,7770.819048,2019_11_06-BullFlagAndBreakoutTrend,4h
,USNDAQ100,27/09/2019 17:00,7741.95,7774.7,7660.4,7680.6,132032,7765.630952,2019_11_06-BullFlagAndBreakoutTrend,4h
,USNDAQ100,27/09/2019 21:00,7680.7,7694.85,7621.9,7693.45,59837,7757.214286,2019_11_06-BullFlagAndBreakoutTrend,4h
,USNDAQ100,30/09/2019 01:00,7733.05,7733.4,7688.5,7720.2,19777,7749.219048,2019_11_06-BullFlagAndBreakoutTrend,4h
,USNDAQ100,30/09/2019 05:00,7720.25,7731.2,7713.85,7718.15,13960,7742.307143,2019_11_06-BullFlagAndBreakoutTrend,4h
,USNDAQ100,30/09/2019 09:00,7718.4,7735.8,7709.45,7725.75,25172,7743.128571,2019_11_06-BullFlagAndBreakoutTrend,4h
,USNDAQ100,30/09/2019 13:00,7725.8,7730.7,7690.35,7716.05,46252,7743.492857,2019_11_06-BullFlagAndBreakoutTrend,4h
,USNDAQ100,30/09/2019 17:00,7715.9,7763.8,7707.8,7757.15,80568,7743.533333,2019_11_06-BullFlagAndBreakoutTrend,4h
,USNDAQ100,30/09/2019 21:00,7757.05,7771.25,7734.1,7768.45,33688,7744.828571,2019_11_06-BullFlagAndBreakoutTrend,4h
,USNDAQ100,01/10/2019 01:00,7770.15,7803.7,7760.9,7793.7,14132,7748.630952,2019_11_06-BullFlagAndBreakoutTrend,4h
,USNDAQ100,01/10/2019 05:00,7793.6,7799.4,7788.35,7793.1,10848,7754.121429,2019_11_06-BullFlagAndBreakoutTrend,4h
,USNDAQ100,01/10/2019 09:00,7793.65,7809.25,7769.95,7778.55,26599,7755.630952,2019_11_06-BullFlagAndBreakoutTrend,4h
,USNDAQ100,01/10/2019 13:00,7778.2,7824.45,7768.5,7817.25,38811,7754.442857,2019_11_06-BullFlagAndBreakoutTrend,4h
,USNDAQ100,01/10/2019 17:00,7812.15,7812.15,7673.8,7680.5,139313,7755.557143,2019_11_06-BullFlagAndBreakoutTrend,4h
,USNDAQ100,01/10/2019 21:00,7680.35,7716.2,7676.6,7691.95,57911,7750.809524,2019_11_06-BullFlagAndBreakoutTrend,4h
,USNDAQ100,02/10/2019 01:00,7689.45,7713.15,7684.6,7690.5,18638,7745.371429,2019_11_06-BullFlagAndBreakoutTrend,4h
,USNDAQ100,02/10/2019 05:00,7690.6,7702.5,7684.75,7694,13692,7742.321429,2019_11_06-BullFlagAndBreakoutTrend,4h
,USNDAQ100,02/10/2019 09:00,7693.95,7694.4,7613.5,7625.1,36088,7739.188095,2019_11_06-BullFlagAndBreakoutTrend,4h
,USNDAQ100,02/10/2019 13:00,7625.3,7645.85,7574.7,7589,57518,7732.480952,2019_11_06-BullFlagAndBreakoutTrend,4h
