id,Symbol,date,Open,High,Low,Close,Volume,MovingAverage,Name,TimeFrame
,USNDAQ100,15/08/2018 00:00,7450.82,7453.2,7306.9,7370.12,145996,7383.640952,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,16/08/2018 00:00,7367.87,7422.82,7352.1,7371.02,103114,7383.08381,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,17/08/2018 00:00,7368.92,7394.82,7311,7379.8,123295,7384.430476,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,20/08/2018 00:00,7382.8,7410.5,7341.7,7371.97,91505,7385.500476,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,21/08/2018 00:00,7368.05,7441.97,7358.55,7369.22,76355,7383.720476,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,22/08/2018 00:00,7364.67,7434.12,7341.67,7422.72,84613,7385.054762,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,23/08/2018 00:00,7425.2,7464.35,7401.6,7413.77,87625,7382.404762,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,24/08/2018 00:00,7412.05,7490,7410.65,7487,71962,7386.010952,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,27/08/2018 00:00,7490.72,7560.22,7490.62,7558.62,63286,7398.864286,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,28/08/2018 00:00,7565.52,7589.1,7556.12,7573.62,62851,7416.830952,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,29/08/2018 00:00,7574.22,7665.97,7573.8,7663.22,60071,7434.909524,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,30/08/2018 00:00,7664.07,7688.92,7618.1,7635.92,95016,7452.058095,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,31/08/2018 00:00,7634.67,7675.1,7625.92,7665.1,82539,7465.488095,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,03/09/2018 00:00,7665.17,7681.08,7652.25,7675.91,25659,7478.817143,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,04/09/2018 00:00,7672.68,7686.6,7581.3,7637.97,124840,7488.488571,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,05/09/2018 00:00,7632,7637.2,7498.6,7531.27,148499,7491.421905,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,06/09/2018 00:00,7526.2,7539,7403.02,7449.12,153898,7491.265714,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,07/09/2018 00:00,7448.7,7489.4,7388.4,7427.1,173245,7489.626667,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,10/09/2018 00:00,7430.8,7480.35,7411,7457.02,113222,7491.370476,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,11/09/2018 00:00,7457.62,7520.32,7401.5,7510.52,120519,7496.30381,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,12/09/2018 00:00,7514.02,7538.1,7422.2,7479.77,161223,7497.65619,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,13/09/2018 00:00,7476.12,7578.62,7466.45,7561.97,122769,7506.791905,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,14/09/2018 00:00,7558.82,7595.35,7510.6,7540.4,81719,7514.857619,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,17/09/2018 00:00,7533.57,7546.5,7429.52,7435.22,111788,7517.496667,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,18/09/2018 00:00,7434.82,7535.9,7394.17,7500.32,111860,7523.608571,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,19/09/2018 00:00,7502.5,7518.1,7443.1,7500.02,94345,7529.837143,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,20/09/2018 00:00,7500.4,7589.17,7486.2,7586.62,83307,7537.641905,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,21/09/2018 00:00,7574.22,7609.9,7521.37,7522.35,92049,7542.812381,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,24/09/2018 00:00,7506.87,7568.82,7449.3,7566.82,109912,7546.613333,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,25/09/2018 00:00,7567.17,7578.9,7526.6,7573.52,81111,7547.322857,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,26/09/2018 00:00,7573.57,7643.12,7552.87,7564.7,90375,7546.898095,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,27/09/2018 00:00,7566.5,7661.72,7561.55,7639.52,83302,7545.769524,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,28/09/2018 00:00,7639.12,7652.7,7593.5,7642.2,105620,7546.068571,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,01/10/2018 00:00,7655.15,7706.2,7629.52,7649.75,107637,7545.337619,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,02/10/2018 00:00,7649.27,7690.35,7608,7634.4,124150,7543.360952,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,03/10/2018 00:00,7634.18,7681.95,7619.35,7626.6,106286,7542.819524,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,04/10/2018 00:00,7620.45,7625.7,7433.4,7500.75,173602,7541.36619,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,05/10/2018 00:00,7497.18,7517.75,7325.75,7416.25,191968,7539.800952,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,08/10/2018 00:00,7430.88,7432.55,7267.15,7371.8,196329,7537.167619,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,09/10/2018 00:00,7372.38,7436.25,7318.05,7375.8,186398,7533.3,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,10/10/2018 00:00,7375.65,7392.9,6980.95,6985.05,254992,7508.277619,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,11/10/2018 00:00,6997.55,7121.65,6891.35,7035.15,290992,7487.105238,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,12/10/2018 00:00,7029.75,7181.95,7018.8,7168.35,242061,7468.361429,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,15/10/2018 00:00,7148.45,7156.9,7045.1,7057.4,200439,7445.361429,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,16/10/2018 00:00,7056,7339.8,7045.95,7326.7,181415,7440.19381,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,17/10/2018 00:00,7323.15,7354.45,7208.75,7301.2,224853,7430.711905,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,18/10/2018 00:00,7291.15,7293.05,7081.45,7141.5,235719,7413.639524,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,19/10/2018 00:00,7140.45,7231.45,7080.95,7091.95,227533,7390.08381,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,22/10/2018 00:00,7073.15,7199.15,7045.55,7146.9,230358,7372.205238,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,23/10/2018 00:00,7142.4,7153.05,6933.85,7126.85,280178,7351.254286,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,24/10/2018 00:00,7127,7163.45,6775.55,6864.05,330658,7317.47,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,25/10/2018 00:00,6861.15,7066.05,6807.45,6878.35,328410,7284.786667,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,26/10/2018 00:00,6864.65,6976.85,6725.15,6865.55,423137,7247.930952,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,29/10/2018 00:00,6886.75,6983.65,6572.95,6713.95,371259,7203.728571,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,30/10/2018 00:00,6709.7,6841.25,6653.25,6832.75,378292,7164.82381,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,31/10/2018 00:00,6844.85,7030.8,6808.75,6949.15,376425,7132.192857,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,01/11/2018 00:00,6954.45,7071.75,6929,7012.55,290873,7102.952381,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,02/11/2018 00:00,6976.35,7135.25,6905.45,6969.15,351504,7077.638095,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,05/11/2018 00:00,6966.25,6992.75,6859.55,6943.05,247606,7055.104762,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,06/11/2018 00:00,6935.15,7028.2,6900.75,7009.75,239269,7037.864286,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,07/11/2018 00:00,7003.25,7218.35,6965.45,7213.65,263645,7030.142857,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,08/11/2018 00:00,7203.25,7220.95,7122.75,7143.85,251776,7037.704762,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,09/11/2018 00:00,7135.95,7156.85,6980.05,7022.25,270756,7037.090476,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,12/11/2018 00:00,7022.05,7095.65,6818.45,6833.55,318006,7021.147619,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,13/11/2018 00:00,6836.2,6954.55,6794.45,6851.05,365253,7011.321429,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,14/11/2018 00:00,6846,6919.35,6736.85,6771.85,336709,6984.9,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,15/11/2018 00:00,6766.85,6910.45,6702.25,6873.65,323969,6964.540476,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,16/11/2018 00:00,6861.45,6901.75,6796.65,6887.05,289552,6952.42381,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,19/11/2018 00:00,6854.1,6926.05,6624.65,6666.35,335492,6932.157143,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,20/11/2018 00:00,6659.25,6662.25,6442.05,6517.65,372552,6902.192857,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,21/11/2018 00:00,6515.55,6640.75,6501.75,6570.65,272056,6875.707143,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,22/11/2018 00:00,6576.45,6590.95,6500.25,6514.75,82767,6859.07381,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,23/11/2018 00:00,6527.35,6595.35,6489.35,6524.65,170794,6842.230952,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,26/11/2018 00:00,6529.65,6691.8,6525.75,6635.05,227978,6831.254762,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,27/11/2018 00:00,6634.35,6718.85,6609.65,6713.5,254274,6831.233333,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,28/11/2018 00:00,6721.95,6919.2,6705.2,6911.7,258213,6834.992857,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,29/11/2018 00:00,6900.45,6939.7,6840.35,6902.55,258303,6832.77381,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,30/11/2018 00:00,6898.15,6963.55,6868.65,6961.15,200903,6830.32619,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,03/12/2018 00:00,7070.45,7137,7014,7053.55,278815,6834.345238,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,04/12/2018 00:00,7044.95,7052.9,6781.4,6800.55,311633,6827.559524,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,05/12/2018 00:00,6795.3,6860.95,6791.4,6847.65,56433,6819.840476,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,06/12/2018 00:00,6755.6,6850.55,6628.05,6839.2,393797,6802.009524,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,07/12/2018 00:00,6835.3,6853.7,6592.35,6629.05,354799,6777.495238,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,10/12/2018 00:00,6584.85,6713.95,6535.35,6693.55,363536,6761.842857,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,11/12/2018 00:00,6693.8,6809.15,6651.25,6681.7,337577,6754.611905,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,12/12/2018 00:00,6698.2,6872.4,6691.85,6765.35,319776,6750.530952,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,13/12/2018 00:00,6769.8,6837.35,6722.35,6744.35,307925,6749.221429,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,14/12/2018 00:00,6746.6,6760.1,6583.45,6583.65,185401,6735.411905,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,17/12/2018 00:00,6583,6634,6400.8,6470.25,259878,6715.564286,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,18/12/2018 00:00,6472.45,6555.3,6434.05,6438.55,241961,6704.716667,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,19/12/2018 00:00,6445.15,6586.9,6278.8,6326.7,334909,6695.62381,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,20/12/2018 00:00,6317.2,6382.95,6158.65,6299.55,463407,6682.714286,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,21/12/2018 00:00,6298.7,6316.65,6008.85,6058.35,422571,6660.980952,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,24/12/2018 00:00,6003.8,6104.65,5870.25,5873.15,276276,6629.957143,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,26/12/2018 00:00,5867.02,6290.85,5828.4,6259.18,139842,6612.058571,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,27/12/2018 00:00,6259,6314.7,6036.65,6291.85,365224,6591.98,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,28/12/2018 00:00,6292.7,6385.2,6226.85,6279.15,435328,6561.858571,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,31/12/2018 00:00,6326.75,6360.05,6266.55,6309.55,209464,6533.620476,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,02/01/2019 00:00,6287.3,6392.85,6138.15,6245.85,378311,6499.558571,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,03/01/2019 00:00,6215,6287.6,6131.1,6154.85,405866,6456.763333,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,04/01/2019 00:00,6158.4,6447.85,6121.6,6417.05,392395,6438.501429,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,07/01/2019 00:00,6431.45,6522.45,6390.25,6491.65,350154,6421.549048,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,08/01/2019 00:00,6492.25,6573.45,6454.85,6538.45,352314,6407.227619,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,09/01/2019 00:00,6539.2,6630.9,6536.75,6589.7,348025,6405.35381,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,10/01/2019 00:00,6588.7,6628,6514.75,6613.95,346909,6401.563333,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,11/01/2019 00:00,6606.25,6619.5,6559.8,6601.25,265832,6397.732381,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,14/01/2019 00:00,6584.3,6586.35,6510.55,6534.85,251985,6386.75619,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,15/01/2019 00:00,6531.75,6676.55,6529.35,6666.1,273577,6383.03,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,16/01/2019 00:00,6668.6,6724.55,6650.15,6659.2,252206,6386.627619,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,17/01/2019 00:00,6653.8,6747.15,6600.95,6717.95,261969,6398.422857,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,18/01/2019 00:00,6711.6,6815.95,6699.95,6794.65,264614,6415.38,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,21/01/2019 00:00,6780.7,6781.85,6731.85,6752,91455,6435.632381,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,22/01/2019 00:00,6749,6767.95,6602.15,6642.35,287607,6451.95619,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,23/01/2019 00:00,6640.9,6714.95,6583.85,6660.05,302457,6480.608571,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,24/01/2019 00:00,6658.1,6709.85,6643.95,6675.95,284588,6518.837143,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,25/01/2019 00:00,6674.6,6802.35,6667.95,6787.25,256499,6543.983333,2019_11_06-BullFlagAndBreakoutTrend,daily
,USNDAQ100,28/01/2019 00:00,6781.1,6781.15,6642.15,6692,257086,6563.038095,2019_11_06-BullFlagAndBreakoutTrend,daily
